5bf4c36c-9a98-458c-8417-8f7b4dc70b81	bd6ba2eb-198d-452f-9cb2-b8b79ff09275.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A23Z	TCGA-DX-A23Z-01A	Primary Tumor
b7c79f46-8070-42a6-a2fa-ea950e41f118	f860b98e-e4cf-45d5-848e-a74ab81bd19a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-FX-A76Y	TCGA-FX-A76Y-01A	Primary Tumor
03ae7a6a-a7fe-4dc1-9320-21450b15b449	2d63e353-f97d-43dc-b07c-705b583a06a5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A6BB	TCGA-DX-A6BB-01A	Primary Tumor
b9b76084-4105-41dc-ba9e-ba564581cac5	d1a8858e-45aa-4af5-a864-47d7a8771502.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-IW-A3M6	TCGA-IW-A3M6-01A	Primary Tumor
3c6ef8eb-23f0-4b6e-af20-4be11b8612dd	f4f0b310-a2bf-4b83-bde9-e4883a55047a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A7EN	TCGA-DX-A7EN-01A	Primary Tumor
7ebb5118-9e0f-41a9-b3d7-ab969048626a	658b63fd-0a0d-448b-9ff1-5013b0d61ef8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-LI-A67I	TCGA-LI-A67I-01A	Primary Tumor
ee8cacd0-488c-49da-9f08-a347a040b337	3677339e-598f-494c-8ca6-3c0341570dec.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-WK-A8XT	TCGA-WK-A8XT-01A	Primary Tumor
0b0a3a92-c190-40ac-a8db-e01b2795f594	cbe51411-2d2f-4126-8630-98fc391e250a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A7ET	TCGA-DX-A7ET-01A	Primary Tumor
5a89740b-41ed-4813-843e-d912e85e653b	46ee6c04-443e-495b-b9d7-ea8f3c50b594.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A8BN	TCGA-DX-A8BN-01A	Primary Tumor
7a863300-a002-40e9-a928-8fc7bb15142a	33c4c223-a5af-410d-a873-59326313c5ee.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-3B-A9HV	TCGA-3B-A9HV-01A	Primary Tumor
